data_breach,system_outage,ddos,ransomware,phishing,insider_threat,overall,date
0.41938914614717543,0.3276846706139829,0.49571901253639405,0.22677003245311717,0.46638891712687114,0.320612674440148,0.27573304487664085,2024-08-01 15:37:00.386764
0.4029544680940438,0.4107938780676871,0.3871652868198705,0.106425947393124,0.5104590580867814,0.24597801329681068,0.44710984117969843,2024-08-02 15:37:00.386764
0.38925407891685604,0.46672153231580815,0.39698537520613725,0.13841365167108072,0.5343549022164016,0.3026239833390092,0.37165631749827155,2024-08-03 15:37:00.386764
0.45103948476035804,0.25736554611699636,0.4590750872419115,0.21355353358056217,0.6189845453209109,0.19495789243543493,0.2801292564542935,2024-08-04 15:37:00.386764
0.4934238095833992,0.2751132778612978,0.4491693292343737,0.12129001597845297,0.6993737514872184,0.23830705270861147,0.36670792206271896,2024-08-05 15:37:00.386764
0.46983388679875704,0.20969469762868337,0.427640979707494,0.07052672699787531,0.6938674008068443,0.05581991020374516,0.3850053879055433,2024-08-06 15:37:00.386764
0.5155866428345709,0.21302383262040148,0.4879332838387659,0.17192293383539284,0.6550252094295074,0.09573311447720258,0.19944168916088756,2024-08-07 15:37:00.386764
0.5043598101632892,0.3771209218104849,0.5213778875736844,0.22062920755951598,0.6581659691852582,0.03840341497467104,0.26024824479484027,2024-08-08 15:37:00.386764
0.4947392489721347,0.4400326720052593,0.5586448150521609,0.3140552478233414,0.6373065027725218,0.01,0.4236277148373613,2024-08-09 15:37:00.386764
0.45865085137829087,0.5099545924396848,0.5244269456547879,0.3371861739432738,0.5986603086433253,0.010346067272471232,0.49253705306613793,2024-08-10 15:37:00.386764
0.567225795531293,0.4913509503122189,0.4833933981270116,0.2773156492949537,0.6018247902199155,0.01,0.38827271651166495,2024-08-11 15:37:00.386764
0.661429240998425,0.5590694289601489,0.499809470936186,0.2545084575871804,0.6189232736663453,0.01,0.5299723633000826,2024-08-12 15:37:00.386764
0.6028118154549701,0.5006061217483394,0.5628178624264419,0.32751003718426097,0.6517685011584872,0.016992337867441157,0.372304400511716,2024-08-13 15:37:00.386764
0.5698058952590188,0.5052957379310841,0.4640088658584214,0.22405034971739438,0.7431050064319183,0.08884509667863405,0.37365139059764185,2024-08-14 15:37:00.386764
0.5865314230914879,0.5582358717197462,0.4563047872489587,0.19843972326504133,0.7458235302218691,0.12023950805142186,0.2949028564654088,2024-08-15 15:37:00.386764
0.6150973425174929,0.6061904515400682,0.42162752300974726,0.1646243340729474,0.7280379503922175,0.21248290023975142,0.3834089031123651,2024-08-16 15:37:00.386764
0.5342984193177914,0.4961891969499329,0.42421816394152095,0.17270025980924644,0.7807770489873286,0.10058413358005092,0.5582344638730629,2024-08-17 15:37:00.386764
0.46772681514325753,0.6251921617968688,0.4775952605972984,0.22980877555540596,0.7074457512373299,0.08803085664329507,0.5772633691271276,2024-08-18 15:37:00.386764
0.2648383667338919,0.550746748507878,0.41855216394112293,0.32070838135295926,0.5602646224084425,0.10602364172879561,0.4169676158527787,2024-08-19 15:37:00.386764
0.30971721645275124,0.7320924295980802,0.46360959038801297,0.23280025104391278,0.4455995445412487,0.06089873471950122,0.4571019775754689,2024-08-20 15:37:00.386764
0.21509253547627116,0.7759624566155474,0.43639564855894086,0.1824749068916606,0.477250992672011,0.08324930078023071,0.46802591980977076,2024-08-21 15:37:00.386764
0.17934356189946124,0.8110038383364724,0.5145303836329829,0.1084651622634456,0.4522625485006727,0.17298543316303966,0.5813292162219497,2024-08-22 15:37:00.386764
0.2505891684921492,0.7326832091614882,0.4573768878939536,0.12209667702876495,0.4334943904284485,0.2195143987566804,0.4178683664477146,2024-08-23 15:37:00.386764
0.3147779131738151,0.6815447694569662,0.5214235510624092,0.05852053403626514,0.3760306040900547,0.31338502917143796,0.4077045040366447,2024-08-24 15:37:00.386764
0.4259159039655329,0.7940016873810659,0.43107841808164216,0.10243635837424701,0.4614795377028942,0.3375349352752328,0.35217695344512084,2024-08-25 15:37:00.386764
0.5577991831333254,0.8892016069525747,0.445292464916412,0.047938160982321704,0.3541556623069342,0.3335142411674518,0.44004455712743124,2024-08-26 15:37:00.386764
0.7476046538243234,0.8535363125423646,0.49057840906935585,0.15862685849756092,0.397541906613205,0.44319207368542435,0.5724409141474108,2024-08-27 15:37:00.386764
0.7054299739374921,0.8138207757354928,0.4363399261372713,0.053404884098996255,0.39812321732886247,0.44919879258301837,0.49898398685536727,2024-08-28 15:37:00.386764
0.6494141818541066,0.7780659942995055,0.28649437789524623,0.014278251622087151,0.5072704367247043,0.570632767689759,0.5167559746541064,2024-08-29 15:37:00.386764
0.6648765626066581,0.8392005620849989,0.2624965839372022,0.15096837473860955,0.5713908820970292,0.6257985071655102,0.566563663333409,2024-08-30 15:37:00.386764
0.559227331334714,0.8894371707501622,0.27379800499625917,0.17875496537931587,0.48953681548469424,0.5682289839538667,0.37582636605814057,2024-08-31 15:37:00.386764
0.534553282623538,0.8921383179084854,0.26079930755369424,0.1565397601553321,0.5325178726732165,0.5457775521102696,0.3432586267840618,2024-09-01 15:37:00.386764
0.5377373235641528,0.8779460464495725,0.23177312587025667,0.36249892454138155,0.5577212867887299,0.6441129971034394,0.6277887937746319,2024-09-02 15:37:00.386764
0.564118559716157,0.8420608027893485,0.3030203735922259,0.34676534530142294,0.545203607031043,0.7101910168237864,0.5897233077714203,2024-09-03 15:37:00.386764
0.5968293153589695,0.99,0.39580317567157236,0.39220204139409176,0.579583232817298,0.7462549001443498,0.6766608361138515,2024-09-04 15:37:00.386764
0.5682181098440976,0.8673841621051064,0.47915295377768563,0.33893928915300203,0.5276792387031133,0.7722623782472567,0.5089254232123986,2024-09-05 15:37:00.386764
0.4762141387530636,0.8176653751786774,0.5099597291373941,0.276673988487322,0.528510752275117,0.6642533399717155,0.6134711550395844,2024-09-06 15:37:00.386764
0.40151832091439416,0.8189068573008401,0.5489187434923791,0.32998338479403205,0.5237638159924527,0.5752174817065062,0.45406282761364486,2024-09-07 15:37:00.386764
0.265962307688708,0.6924557070089224,0.4807908853759175,0.4585910130766573,0.46503174765445715,0.5828082633094912,0.49640311038767915,2024-09-08 15:37:00.386764
0.23422306638080825,0.6388626688084749,0.47467312578710313,0.42528213006770743,0.44081170148779086,0.7218440639914864,0.6121728227700163,2024-09-09 15:37:00.386764
0.14870317036593284,0.7804610038882381,0.4810372160574908,0.353947355450525,0.4063938087714648,0.6472182212426201,0.4957111972364643,2024-09-10 15:37:00.386764
0.1272704997273829,0.828337231671797,0.5001402217122928,0.4285732781834191,0.4332117098651908,0.6162493245851997,0.43063478090276774,2024-09-11 15:37:00.386764
