transition_risk,physical_risk,regulatory_risk,market_risk,technology_risk,reputation_risk,overall,date
0.2949513383851364,0.29579458701916017,0.14293337876873122,0.16328082033294344,0.34087832430910614,0.0889671097347151,0.2704761990115751,2024-08-01 15:37:00.425393
0.2193033665576401,0.2647971357192358,0.11146542717792463,0.2097017105154602,0.3593964239473636,0.08681396310946764,0.16828066681216108,2024-08-02 15:37:00.425393
0.33698139107732755,0.28791001214422807,0.08094451296448815,0.11200746739982438,0.22662849829056678,0.01,0.14597458537602281,2024-08-03 15:37:00.425393
0.3458610420390211,0.23680578796619522,0.01982831454311118,0.13822760040491383,0.3054896942161241,0.01,0.20243598694186707,2024-08-04 15:37:00.425393
0.33929835347638404,0.2862274325009835,0.04680801438905166,0.17517192491103284,0.22536124481761846,0.01,0.19028526227189207,2024-08-05 15:37:00.425393
0.30606073388223454,0.37749442361743074,0.1271367862070842,0.1863323834033005,0.319395541398004,0.06139346981605772,0.2515599272273566,2024-08-06 15:37:00.425393
0.2778022982531852,0.2564571218793713,0.15343013852969362,0.10931285720997876,0.19605895124404255,0.06002169114154303,0.16366808318521958,2024-08-07 15:37:00.425393
0.274155256162956,0.19414803812641912,0.08573650017181547,0.1809616537279878,0.1823139805793565,0.01,0.13557257156256886,2024-08-08 15:37:00.425393
0.17544798584977664,0.14766659958601233,0.09366743702289382,0.1584808599384021,0.112648046428427,0.010517304984766909,0.13229582348369487,2024-08-09 15:37:00.425393
0.22398942845641256,0.0822478003769127,0.13115094507743147,0.13728371356752653,0.03992015732601273,0.01484703208105771,0.06859642486013218,2024-08-10 15:37:00.425393
0.18560751261451178,0.08157575468076256,0.13293281836506993,0.1071102453934125,0.01,0.019834303165066527,0.07739867689360665,2024-08-11 15:37:00.425393
0.1772979293823405,0.11298485841740036,0.15797473937057974,0.1515628864741614,0.01,0.0931607713136114,0.1368830416211813,2024-08-12 15:37:00.425393
0.26975409096642594,0.15962114054709203,0.1296688655511328,0.12818778248998416,0.020708100478048705,0.1524561172318689,0.12275451617362246,2024-08-13 15:37:00.425393
0.3145813231834831,0.18098340115105424,0.12545701505131607,0.07310654978989116,0.01,0.1637349219751229,0.2077362800127585,2024-08-14 15:37:00.425393
0.251689955250454,0.22245344260562172,0.11828355338899643,0.1344538777389859,0.01,0.2816699794396459,0.13663932766127884,2024-08-15 15:37:00.425393
0.10079520987571827,0.2225760270182581,0.2058181751563605,0.13781308739297313,0.01,0.2049122774607574,0.17926800910769636,2024-08-16 15:37:00.425393
0.1386705612323444,0.19463517049716433,0.15607103484098558,0.19797340746342104,0.11475276907362371,0.18184743503675058,0.16864979680041153,2024-08-17 15:37:00.425393
0.13477531697131248,0.1493812118391351,0.050628997701336095,0.286344252881914,0.0753408439054951,0.18092304284939972,0.134950242096875,2024-08-18 15:37:00.425393
0.1540935307724432,0.14730458595374085,0.13753490769919055,0.3024824114545517,0.1544852307536258,0.1855593680761773,0.15312055038466302,2024-08-19 15:37:00.425393
0.20274628132577424,0.1056475670140421,0.1519126900244861,0.2690288295628342,0.18368799982706088,0.11448099859903324,0.16110760675529062,2024-08-20 15:37:00.425393
0.25796045029103754,0.13417564258263084,0.09462686834552966,0.3077257685754696,0.23258753771034335,0.018896581062593648,0.2226572413552536,2024-08-21 15:37:00.425393
0.2376470121724637,0.09398403686651532,0.15279783285635268,0.27423838349807894,0.13479233041127686,0.0327463287912408,0.12717558834442744,2024-08-22 15:37:00.425393
0.23513015074254834,0.07794874488395735,0.19065942857794166,0.2939850258767432,0.17793079658561123,0.01,0.0761622011898557,2024-08-23 15:37:00.425393
0.2596122239057084,0.14706528989735262,0.386361313325219,0.29104374733172356,0.12468584017236754,0.01,0.23414008860908825,2024-08-24 15:37:00.425393
0.28648628045946734,0.2184389467845275,0.2686780093803307,0.2455584443057322,0.16823423162765505,0.030808829405297923,0.18763313009643404,2024-08-25 15:37:00.425393
0.29768345281108144,0.28430882514753786,0.3071381517099098,0.21906615133816904,0.17924991599280715,0.01,0.10614686701554572,2024-08-26 15:37:00.425393
0.37675786086127977,0.2822256165985278,0.3005819226914249,0.1502250980246741,0.22159644442418144,0.04232614468543096,0.24460820641849887,2024-08-27 15:37:00.425393
0.3971462991020003,0.25336131837753595,0.33115849977079936,0.3663727059690205,0.23451603634040394,0.19797633687643423,0.28013912477350744,2024-08-28 15:37:00.425393
0.4327835970757806,0.28273815837288657,0.36801674607339613,0.339194228599565,0.30156368940989003,0.18333095757596446,0.3651783421544537,2024-08-29 15:37:00.425393
0.441224880485684,0.236163665181771,0.5327130596260937,0.3432223818423213,0.3232623313434028,0.21639503009123898,0.3065874550501691,2024-08-30 15:37:00.425393
0.380612016635623,0.2794482632566839,0.4981943838155631,0.39376746159542636,0.3276567538644875,0.21613357880441855,0.3438396361520833,2024-08-31 15:37:00.425393
0.3424058809600631,0.24604612282174768,0.4638003027720568,0.46465135557216153,0.20131553660725746,0.23687524646421804,0.31724903047385145,2024-09-01 15:37:00.425393
0.276067033797895,0.23692503908693652,0.4951830580518282,0.40045808843536984,0.2725096280175337,0.26376373073346676,0.31920465768083595,2024-09-02 15:37:00.425393
0.33417891375187553,0.2814559077847772,0.4166153707190899,0.3844482823952649,0.1885315338129619,0.26026681243425714,0.2945910274888767,2024-09-03 15:37:00.425393
0.24944038905602628,0.18404446465363553,0.37113600279669934,0.43909577571060576,0.12277752593193865,0.281939791589739,0.21897149296300059,2024-09-04 15:37:00.425393
0.3378549212510546,0.15756818652519147,0.35993660224062063,0.3917437994355065,0.1732943465601451,0.24611343428746268,0.24521094489478473,2024-09-05 15:37:00.425393
0.3149914405202393,0.1846812192557859,0.450754881247566,0.40300763608203777,0.17968956624525168,0.27534582016138726,0.3248309282993542,2024-09-06 15:37:00.425393
0.2977384364965384,0.22200012328050334,0.4828287191145045,0.5639847918123845,0.10230566012758391,0.2642081534835456,0.26069637339166035,2024-09-07 15:37:00.425393
0.4776650569992333,0.24806982172416947,0.36003080984995245,0.5306236572715987,0.07972954327708698,0.33633762723582483,0.36960464800494996,2024-09-08 15:37:00.425393
0.36555321441407673,0.23818857885524625,0.4673068765263303,0.3973271337819504,0.15370255820701467,0.34195449068090805,0.322591617199514,2024-09-09 15:37:00.425393
0.4086931367999249,0.41376233457525446,0.4558145142066607,0.3825625387784382,0.16839368965845658,0.3101250645288245,0.3549351979034301,2024-09-10 15:37:00.425393
0.40756776009910023,0.3559017547844892,0.4083274812571999,0.3773655172353981,0.12582760884909158,0.3371420297885147,0.3425296667254342,2024-09-11 15:37:00.425393
0.34286386913454336,0.32407379612515463,0.5258737780892184,0.4793284531298406,0.16320452137429825,0.4083361571835121,0.3570734528147708,2024-09-12 15:37:00.425393
0.4174279071904536,0.3582619131308097,0.4479164412699481,0.49469513514264357,0.21638380513602018,0.3777243494793866,0.3861385957117812,2024-09-13 15:37:00.425393
0.47823311518934986,0.2530208521568613,0.5100767083484791,0.35620781179108113,0.19649949851559947,0.3398899386657508,0.33042518590339864,2024-09-14 15:37:00.425393
0.41359587635678285,0.2672121357578418,0.5003563588912384,0.3936355678729072,0.31258073285449567,0.19651624900308015,0.30640952967642593,2024-09-15 15:37:00.425393
0.4400725910114636,0.31488483571532905,0.5298125747930925,0.3505348309987418,0.31383564535459896,0.208990714966245,0.32505374000222875,2024-09-16 15:37:00.425393
0.4012146446118943,0.24776467964834012,0.5473974337431263,0.3272474179840417,0.2388662750501569,0.19592455917809934,0.3058058292591594,2024-09-17 15:37:00.425393
0.3151419318631651,0.32879080142178135,0.6656001614257807,0.3054320159082726,0.2878836626101819,0.2284165371921512,0.3390142240889598,2024-09-18 15:37:00.425393
0.27232763495770335,0.3281153216588432,0.776615695985944,0.41762407250678807,0.3545776990809728,0.26049903522798534,0.3847003750506699,2024-09-19 15:37:00.425393
0.3466691894001277,0.29450333954558156,0.8404747007984491,0.404801369045843,0.40453733652106366,0.1877736815101191,0.39832501323876074,2024-09-20 15:37:00.425393
0.3921900541137003,0.27862235685722103,0.8341420480055073,0.3643708439971044,0.39935126709755864,0.24207834708018794,0.40023947255735476,2024-09-21 15:37:00.425393
0.37169145610364657,0.23922592378552998,0.7982341142742694,0.3991219990771294,0.4314200259475353,0.20360798879655695,0.45924350846716927,2024-09-22 15:37:00.425393
0.44136238613317524,0.2303016513267316,0.7294299346823814,0.5302805961425907,0.3085475736654196,0.1835191686298205,0.396943847048739,2024-09-23 15:37:00.425393
0.49617989461018797,0.17023061467081677,0.5959361749933815,0.4926512407994676,0.3973989153897893,0.06769236688283717,0.35324052958772945,2024-09-24 15:37:00.425393
0.4443928396979996,0.27502845496613393,0.5799494835874818,0.5284748405978309,0.4261756864063109,0.09745002990448645,0.3736583533848252,2024-09-25 15:37:00.425393
0.5251738727931907,0.24569172429223218,0.6053214462382354,0.5047873741477693,0.4728620049818605,0.04826343063928429,0.4096579330646608,2024-09-26 15:37:00.425393
0.49379069762012456,0.29331444453136235,0.6090183091781861,0.4868930975228938,0.5518747660212824,0.027417619901823766,0.43044248549855596,2024-09-27 15:37:00.425393
0.4709954303565531,0.30496010682177394,0.5278720302959485,0.5119791565072344,0.6251628204231947,0.01,0.34023764465193024,2024-09-28 15:37:00.425393
0.36038510959484654,0.251547262754659,0.4559158008201996,0.5153537681650444,0.5781706766737181,0.07828257865770806,0.3429365851089755,2024-09-29 15:37:00.425393
0.3245529514649367,0.2438037875222655,0.4406403495703995,0.5318334977385712,0.5877489589118987,0.06880722591628521,0.38858635688390364,2024-09-30 15:37:00.425393
0.31591051173909035,0.3110416972221077,0.41071826980647247,0.5540748944718376,0.5520862301791752,0.011815740255779063,0.28466414850450045,2024-10-01 15:37:00.425393
0.331729525435796,0.2856681466582605,0.3870791758952754,0.5010902749185632,0.48557335280449954,0.01,0.41988639367879915,2024-10-02 15:37:00.425393
0.2709850021663458,0.22807324714514718,0.31030772258222694,0.45531252327680927,0.5043095081066675,0.06819209069949445,0.3992317376432787,2024-10-03 15:37:00.425393
0.2327348961808132,0.26114206731863704,0.3114877131918855,0.4013040771257838,0.5563370302774655,0.033897556404724125,0.1986729405705728,2024-10-04 15:37:00.425393
0.4578019327718114,0.145820108095641,0.3977225560778648,0.3632106514879884,0.4777803739147568,0.021121546576554517,0.331878007887597,2024-10-05 15:37:00.425393
0.4439279578781501,0.13854171284981917,0.329174559743862,0.3503705635443158,0.40873096187443225,0.03709451165186353,0.30762807344824333,2024-10-06 15:37:00.425393
0.4157664350940795,0.21634341451418565,0.31585368132971703,0.3419117384372432,0.36922414875887,0.03324648131471336,0.2857557915537934,2024-10-07 15:37:00.425393
0.45810851243034234,0.2088643756895638,0.34797540370449564,0.41085359922614667,0.35419882454252233,0.01,0.3296078744315343,2024-10-08 15:37:00.425393
0.4504314991945094,0.26404494150045954,0.26158645189184376,0.41667771940660053,0.396695225577291,0.05776221832652926,0.3559676329076787,2024-10-09 15:37:00.425393
0.4635006432970823,0.20686704838028497,0.2657366518989733,0.3254849622945932,0.4534241280091651,0.056696576392961544,0.2686648029350886,2024-10-10 15:37:00.425393
0.4721548653564862,0.15053020532624323,0.32345639983156976,0.4592593410683148,0.40055005439349467,0.08477658723003775,0.3576741881083764,2024-10-11 15:37:00.425393
0.484519411467091,0.19506678703071584,0.26862974599791334,0.384745087100043,0.4063015142675702,0.1329715083581059,0.3542078913695369,2024-10-12 15:37:00.425393
0.47017293240456937,0.15501324328179028,0.27753818532780844,0.43194077915399404,0.46007213412035136,0.031828360269974765,0.27198294177583887,2024-10-13 15:37:00.425393
0.45840248440770787,0.2401276114310028,0.3303012061743507,0.4914369728661786,0.5697108848098835,0.08320651290722268,0.3855414644053777,2024-10-14 15:37:00.425393
0.511382493721553,0.3327733693438233,0.4543185043816853,0.47119361896188755,0.5667193475896539,0.22896143338282227,0.4286861349943909,2024-10-15 15:37:00.425393
0.5542823459392769,0.5366338221675288,0.4511665768566287,0.57257110891361,0.5668537312903952,0.2542358378825512,0.5191110839821882,2024-10-16 15:37:00.425393
0.5298431505952181,0.37157678322369386,0.40507467583880974,0.5842673696879467,0.5750693671445991,0.327857818623622,0.46269938991928034,2024-10-17 15:37:00.425393
0.4832603412485957,0.3200821532842975,0.3014998870455604,0.5175247172985094,0.5441568105104297,0.3781966005323619,0.4136414401005806,2024-10-18 15:37:00.425393
0.4786424086161935,0.3607550391908083,0.26331312460613265,0.5286060712816083,0.5382442096335813,0.4101182339046593,0.3797511793915776,2024-10-19 15:37:00.425393
0.4552034175066577,0.3216890766532826,0.24302742030496743,0.5137427966014774,0.420191981012171,0.5250547122554801,0.4245206330195028,2024-10-20 15:37:00.425393
